Date,CO2,CO2_1,CO2_2,CO2_3,CO2_4,target_1,target_2,target_3
1978-10-23,343.56,343.81,343.98,344.06,344.16,344.23,344.3,344.37
1978-10-30,343.81,343.98,344.06,344.16,344.23,344.3,344.37,344.22
1978-11-06,343.98,344.06,344.16,344.23,344.3,344.37,344.22,343.98
1978-11-13,344.06,344.16,344.23,344.3,344.37,344.22,343.98,343.74
1978-11-20,344.16,344.23,344.3,344.37,344.22,343.98,343.74,343.97
1978-11-27,344.23,344.3,344.37,344.22,343.98,343.74,343.97,343.47
1978-12-04,344.3,344.37,344.22,343.98,343.74,343.97,343.47,343.36
1978-12-11,344.37,344.22,343.98,343.74,343.97,343.47,343.36,343.02
1978-12-18,344.22,343.98,343.74,343.97,343.47,343.36,343.02,342.71
1978-12-25,343.98,343.74,343.97,343.47,343.36,343.02,342.71,342.64
1979-01-01,343.74,343.97,343.47,343.36,343.02,342.71,342.64,342.16
1979-01-08,343.97,343.47,343.36,343.02,342.71,342.64,342.16,341.91
1979-01-15,343.47,343.36,343.02,342.71,342.64,342.16,341.91,341.53
1979-01-22,343.36,343.02,342.71,342.64,342.16,341.91,341.53,341.25
1979-01-29,343.02,342.71,342.64,342.16,341.91,341.53,341.25,340.88
1979-02-05,342.71,342.64,342.16,341.91,341.53,341.25,340.88,340.43
1979-02-12,342.64,342.16,341.91,341.53,341.25,340.88,340.43,340.36
1979-02-19,342.16,341.91,341.53,341.25,340.88,340.43,340.36,339.93
1979-02-26,341.91,341.53,341.25,340.88,340.43,340.36,339.93,339.58
1979-03-05,341.53,341.25,340.88,340.43,340.36,339.93,339.58,339.47
1979-03-12,341.25,340.88,340.43,340.36,339.93,339.58,339.47,339.48
1979-03-19,340.88,340.43,340.36,339.93,339.58,339.47,339.48,339.26
1979-03-26,340.43,340.36,339.93,339.58,339.47,339.48,339.26,339.03
1979-04-02,340.36,339.93,339.58,339.47,339.48,339.26,339.03,338.96
1979-04-09,339.93,339.58,339.47,339.48,339.26,339.03,338.96,338.94
1979-04-16,339.58,339.47,339.48,339.26,339.03,338.96,338.94,339.19
1979-04-23,339.47,339.48,339.26,339.03,338.96,338.94,339.19,339.19
1979-04-30,339.48,339.26,339.03,338.96,338.94,339.19,339.19,339.19
1979-05-07,339.26,339.03,338.96,338.94,339.19,339.19,339.19,339.39
1979-05-14,339.03,338.96,338.94,339.19,339.19,339.19,339.39,339.5
1979-05-21,338.96,338.94,339.19,339.19,339.19,339.39,339.5,339.67
1979-05-28,338.94,339.19,339.19,339.19,339.39,339.5,339.67,339.93
1979-06-04,339.19,339.19,339.19,339.39,339.5,339.67,339.93,340.24
1979-06-11,339.19,339.19,339.39,339.5,339.67,339.93,340.24,340.55
1979-06-18,339.19,339.39,339.5,339.67,339.93,340.24,340.55,340.97
1979-06-25,339.39,339.5,339.67,339.93,340.24,340.55,340.97,341.26
1979-07-02,339.5,339.67,339.93,340.24,340.55,340.97,341.26,341.7
1979-07-09,339.67,339.93,340.24,340.55,340.97,341.26,341.7,342.0
1979-07-16,339.93,340.24,340.55,340.97,341.26,341.7,342.0,342.4
1979-07-23,340.24,340.55,340.97,341.26,341.7,342.0,342.4,342.58
1979-07-30,340.55,340.97,341.26,341.7,342.0,342.4,342.58,343.25
1979-08-06,340.97,341.26,341.7,342.0,342.4,342.58,343.25,343.56
1979-08-13,341.26,341.7,342.0,342.4,342.58,343.25,343.56,343.97
1979-08-20,341.7,342.0,342.4,342.58,343.25,343.56,343.97,343.91
1979-08-27,342.0,342.4,342.58,343.25,343.56,343.97,343.91,344.72
1979-09-03,342.4,342.58,343.25,343.56,343.97,343.91,344.72,344.77
1979-09-10,342.58,343.25,343.56,343.97,343.91,344.72,344.77,345.13
1979-09-17,343.25,343.56,343.97,343.91,344.72,344.77,345.13,345.12
1979-09-24,343.56,343.97,343.91,344.72,344.77,345.13,345.12,345.45
1979-10-01,343.97,343.91,344.72,344.77,345.13,345.12,345.45,345.41
1979-10-08,343.91,344.72,344.77,345.13,345.12,345.45,345.41,345.53
1979-10-15,344.72,344.77,345.13,345.12,345.45,345.41,345.53,345.82
1979-10-22,344.77,345.13,345.12,345.45,345.41,345.53,345.82,345.6
1979-10-29,345.13,345.12,345.45,345.41,345.53,345.82,345.6,345.6
1979-11-05,345.12,345.45,345.41,345.53,345.82,345.6,345.6,345.57
1979-11-12,345.45,345.41,345.53,345.82,345.6,345.6,345.57,345.4
1979-11-19,345.41,345.53,345.82,345.6,345.6,345.57,345.4,345.2
1979-11-26,345.53,345.82,345.6,345.6,345.57,345.4,345.2,345.02
1979-12-03,345.82,345.6,345.6,345.57,345.4,345.2,345.02,344.98
1979-12-10,345.6,345.6,345.57,345.4,345.2,345.02,344.98,344.47
1979-12-17,345.6,345.57,345.4,345.2,345.02,344.98,344.47,344.21
1979-12-24,345.57,345.4,345.2,345.02,344.98,344.47,344.21,343.99
1979-12-31,345.4,345.2,345.02,344.98,344.47,344.21,343.99,343.67
1980-01-07,345.2,345.02,344.98,344.47,344.21,343.99,343.67,343.35
1980-01-14,345.02,344.98,344.47,344.21,343.99,343.67,343.35,342.96
1980-01-21,344.98,344.47,344.21,343.99,343.67,343.35,342.96,342.45
1980-01-28,344.47,344.21,343.99,343.67,343.35,342.96,342.45,342.4
1980-02-04,344.21,343.99,343.67,343.35,342.96,342.45,342.4,342.02
1980-02-11,343.99,343.67,343.35,342.96,342.45,342.4,342.02,341.64
1980-02-18,343.67,343.35,342.96,342.45,342.4,342.02,341.64,341.26
1980-02-25,343.35,342.96,342.45,342.4,342.02,341.64,341.26,341.07
1980-03-03,342.96,342.45,342.4,342.02,341.64,341.26,341.07,340.88
1980-03-10,342.45,342.4,342.02,341.64,341.26,341.07,340.88,340.69
1980-03-17,342.4,342.02,341.64,341.26,341.07,340.88,340.69,340.54
1980-03-24,342.02,341.64,341.26,341.07,340.88,340.69,340.54,340.54
1980-03-31,341.64,341.26,341.07,340.88,340.69,340.54,340.54,340.35
1980-04-07,341.26,341.07,340.88,340.69,340.54,340.54,340.35,340.25
1980-04-14,341.07,340.88,340.69,340.54,340.54,340.35,340.25,340.37
1980-04-21,340.88,340.69,340.54,340.54,340.35,340.25,340.37,340.45
1980-04-28,340.69,340.54,340.54,340.35,340.25,340.37,340.45,340.53499999999997
1980-05-05,340.54,340.54,340.35,340.25,340.37,340.45,340.53499999999997,340.62
1980-05-12,340.54,340.35,340.25,340.37,340.45,340.53499999999997,340.62,340.77
1980-05-19,340.35,340.25,340.37,340.45,340.53499999999997,340.62,340.77,340.92
1980-05-26,340.25,340.37,340.45,340.53499999999997,340.62,340.77,340.92,341.34
1980-06-02,340.37,340.45,340.53499999999997,340.62,340.77,340.92,341.34,341.47
1980-06-09,340.45,340.53499999999997,340.62,340.77,340.92,341.34,341.47,341.81
1980-06-16,340.53499999999997,340.62,340.77,340.92,341.34,341.47,341.81,342.12
1980-06-23,340.62,340.77,340.92,341.34,341.47,341.81,342.12,342.49
1980-06-30,340.77,340.92,341.34,341.47,341.81,342.12,342.49,342.75
1980-07-07,340.92,341.34,341.47,341.81,342.12,342.49,342.75,343.1
1980-07-14,341.34,341.47,341.81,342.12,342.49,342.75,343.1,343.79
1980-07-21,341.47,341.81,342.12,342.49,342.75,343.1,343.79,343.93
1980-07-28,341.81,342.12,342.49,342.75,343.1,343.79,343.93,344.29
1980-08-04,342.12,342.49,342.75,343.1,343.79,343.93,344.29,344.55
1980-08-11,342.49,342.75,343.1,343.79,343.93,344.29,344.55,345.05
1980-08-18,342.75,343.1,343.79,343.93,344.29,344.55,345.05,345.485
1980-08-25,343.1,343.79,343.93,344.29,344.55,345.05,345.485,345.92
1980-09-01,343.79,343.93,344.29,344.55,345.05,345.485,345.92,346.13
1980-09-08,343.93,344.29,344.55,345.05,345.485,345.92,346.13,346.21
1980-09-15,344.29,344.55,345.05,345.485,345.92,346.13,346.21,346.71
1980-09-22,344.55,345.05,345.485,345.92,346.13,346.21,346.71,346.76
1980-09-29,345.05,345.485,345.92,346.13,346.21,346.71,346.76,346.76
1980-10-06,345.485,345.92,346.13,346.21,346.71,346.76,346.76,346.955
1980-10-13,345.92,346.13,346.21,346.71,346.76,346.76,346.955,347.15
1980-10-20,346.13,346.21,346.71,346.76,346.76,346.955,347.15,346.79
1980-10-27,346.21,346.71,346.76,346.76,346.955,347.15,346.79,346.72
1980-11-03,346.71,346.76,346.76,346.955,347.15,346.79,346.72,346.91
1980-11-10,346.76,346.76,346.955,347.15,346.79,346.72,346.91,346.92
1980-11-17,346.76,346.955,347.15,346.79,346.72,346.91,346.92,346.66
1980-11-24,346.955,347.15,346.79,346.72,346.91,346.92,346.66,346.38
1980-12-01,347.15,346.79,346.72,346.91,346.92,346.66,346.38,346.15
1980-12-08,346.79,346.72,346.91,346.92,346.66,346.38,346.15,345.91
1980-12-15,346.72,346.91,346.92,346.66,346.38,346.15,345.91,345.62
1980-12-22,346.91,346.92,346.66,346.38,346.15,345.91,345.62,345.27
1980-12-29,346.92,346.66,346.38,346.15,345.91,345.62,345.27,344.93
1981-01-05,346.66,346.38,346.15,345.91,345.62,345.27,344.93,344.59
1981-01-12,346.38,346.15,345.91,345.62,345.27,344.93,344.59,344.18
1981-01-19,346.15,345.91,345.62,345.27,344.93,344.59,344.18,343.89
1981-01-26,345.91,345.62,345.27,344.93,344.59,344.18,343.89,343.575
1981-02-02,345.62,345.27,344.93,344.59,344.18,343.89,343.575,343.26
1981-02-09,345.27,344.93,344.59,344.18,343.89,343.575,343.26,342.87
1981-02-16,344.93,344.59,344.18,343.89,343.575,343.26,342.87,342.57
1981-02-23,344.59,344.18,343.89,343.575,343.26,342.87,342.57,342.45
1981-03-02,344.18,343.89,343.575,343.26,342.87,342.57,342.45,342.33
1981-03-09,343.89,343.575,343.26,342.87,342.57,342.45,342.33,342.08
1981-03-16,343.575,343.26,342.87,342.57,342.45,342.33,342.08,341.67
1981-03-23,343.26,342.87,342.57,342.45,342.33,342.08,341.67,341.6
1981-03-30,342.87,342.57,342.45,342.33,342.08,341.67,341.6,341.71
1981-04-06,342.57,342.45,342.33,342.08,341.67,341.6,341.71,341.47
1981-04-13,342.45,342.33,342.08,341.67,341.6,341.71,341.47,341.55
1981-04-20,342.33,342.08,341.67,341.6,341.71,341.47,341.55,341.67
1981-04-27,342.08,341.67,341.6,341.71,341.47,341.55,341.67,341.61
1981-05-04,341.67,341.6,341.71,341.47,341.55,341.67,341.61,341.74
1981-05-11,341.6,341.71,341.47,341.55,341.67,341.61,341.74,341.87
1981-05-18,341.71,341.47,341.55,341.67,341.61,341.74,341.87,342.18
1981-05-25,341.47,341.55,341.67,341.61,341.74,341.87,342.18,342.49
1981-06-01,341.55,341.67,341.61,341.74,341.87,342.18,342.49,342.58
1981-06-08,341.67,341.61,341.74,341.87,342.18,342.49,342.58,343.09
1981-06-15,341.61,341.74,341.87,342.18,342.49,342.58,343.09,343.43333333333334
1981-06-22,341.74,341.87,342.18,342.49,342.58,343.09,343.43333333333334,343.77666666666664
1981-06-29,341.87,342.18,342.49,342.58,343.09,343.43333333333334,343.77666666666664,344.12
1981-07-06,342.18,342.49,342.58,343.09,343.43333333333334,343.77666666666664,344.12,344.495
1981-07-13,342.49,342.58,343.09,343.43333333333334,343.77666666666664,344.12,344.495,344.87
1981-07-20,342.58,343.09,343.43333333333334,343.77666666666664,344.12,344.495,344.87,345.2
1981-07-27,343.09,343.43333333333334,343.77666666666664,344.12,344.495,344.87,345.2,345.64
1981-08-03,343.43333333333334,343.77666666666664,344.12,344.495,344.87,345.2,345.64,346.05
1981-08-10,343.77666666666664,344.12,344.495,344.87,345.2,345.64,346.05,346.36
1981-08-17,344.12,344.495,344.87,345.2,345.64,346.05,346.36,346.69
1981-08-24,344.495,344.87,345.2,345.64,346.05,346.36,346.69,346.93
1981-08-31,344.87,345.2,345.64,346.05,346.36,346.69,346.93,347.22
1981-09-07,345.2,345.64,346.05,346.36,346.69,346.93,347.22,347.4
1981-09-14,345.64,346.05,346.36,346.69,346.93,347.22,347.4,347.93
1981-09-21,346.05,346.36,346.69,346.93,347.22,347.4,347.93,347.81
1981-09-28,346.36,346.69,346.93,347.22,347.4,347.93,347.81,348.0
1981-10-05,346.69,346.93,347.22,347.4,347.93,347.81,348.0,348.1
1981-10-12,346.93,347.22,347.4,347.93,347.81,348.0,348.1,348.31
1981-10-19,347.22,347.4,347.93,347.81,348.0,348.1,348.31,348.2
1981-10-26,347.4,347.93,347.81,348.0,348.1,348.31,348.2,348.32
1981-11-02,347.93,347.81,348.0,348.1,348.31,348.2,348.32,348.05
1981-11-09,347.81,348.0,348.1,348.31,348.2,348.32,348.05,348.03
1981-11-16,348.0,348.1,348.31,348.2,348.32,348.05,348.03,347.77
1981-11-23,348.1,348.31,348.2,348.32,348.05,348.03,347.77,347.53999999999996
1981-11-30,348.31,348.2,348.32,348.05,348.03,347.77,347.53999999999996,347.31
1981-12-07,348.2,348.32,348.05,348.03,347.77,347.53999999999996,347.31,347.21
1981-12-14,348.32,348.05,348.03,347.77,347.53999999999996,347.31,347.21,346.96
1981-12-21,348.05,348.03,347.77,347.53999999999996,347.31,347.21,346.96,346.64
1981-12-28,348.03,347.77,347.53999999999996,347.31,347.21,346.96,346.64,346.26
1982-01-04,347.77,347.53999999999996,347.31,347.21,346.96,346.64,346.26,345.94
1982-01-11,347.53999999999996,347.31,347.21,346.96,346.64,346.26,345.94,345.62
1982-01-18,347.31,347.21,346.96,346.64,346.26,345.94,345.62,345.33000000000004
1982-01-25,347.21,346.96,346.64,346.26,345.94,345.62,345.33000000000004,345.04
1982-02-01,346.96,346.64,346.26,345.94,345.62,345.33000000000004,345.04,344.85
1982-02-08,346.64,346.26,345.94,345.62,345.33000000000004,345.04,344.85,344.26
1982-02-15,346.26,345.94,345.62,345.33000000000004,345.04,344.85,344.26,343.89
1982-02-22,345.94,345.62,345.33000000000004,345.04,344.85,344.26,343.89,343.84000000000003
1982-03-01,345.62,345.33000000000004,345.04,344.85,344.26,343.89,343.84000000000003,343.79
1982-03-08,345.33000000000004,345.04,344.85,344.26,343.89,343.84000000000003,343.79,343.24
1982-03-15,345.04,344.85,344.26,343.89,343.84000000000003,343.79,343.24,343.32
1982-03-22,344.85,344.26,343.89,343.84000000000003,343.79,343.24,343.32,343.19
1982-03-29,344.26,343.89,343.84000000000003,343.79,343.24,343.32,343.19,342.87
1982-04-05,343.89,343.84000000000003,343.79,343.24,343.32,343.19,342.87,342.93
1982-04-12,343.84000000000003,343.79,343.24,343.32,343.19,342.87,342.93,343.03
1982-04-19,343.79,343.24,343.32,343.19,342.87,342.93,343.03,342.87
1982-04-26,343.24,343.32,343.19,342.87,342.93,343.03,342.87,342.97
1982-05-03,343.32,343.19,342.87,342.93,343.03,342.87,342.97,343.07000000000005
1982-05-10,343.19,342.87,342.93,343.03,342.87,342.97,343.07000000000005,343.17
1982-05-17,342.87,342.93,343.03,342.87,342.97,343.07000000000005,343.17,343.41
1982-05-24,342.93,343.03,342.87,342.97,343.07000000000005,343.17,343.41,343.59
1982-05-31,343.03,342.87,342.97,343.07000000000005,343.17,343.41,343.59,343.99
1982-06-07,342.87,342.97,343.07000000000005,343.17,343.41,343.59,343.99,344.21
1982-06-14,342.97,343.07000000000005,343.17,343.41,343.59,343.99,344.21,344.64
1982-06-21,343.07000000000005,343.17,343.41,343.59,343.99,344.21,344.64,344.81
1982-06-28,343.17,343.41,343.59,343.99,344.21,344.64,344.81,345.36
1982-07-05,343.41,343.59,343.99,344.21,344.64,344.81,345.36,345.79
1982-07-12,343.59,343.99,344.21,344.64,344.81,345.36,345.79,345.89
1982-07-19,343.99,344.21,344.64,344.81,345.36,345.79,345.89,346.51
1982-07-26,344.21,344.64,344.81,345.36,345.79,345.89,346.51,346.81
1982-08-02,344.64,344.81,345.36,345.79,345.89,346.51,346.81,347.11
1982-08-09,344.81,345.36,345.79,345.89,346.51,346.81,347.11,347.76
1982-08-16,345.36,345.79,345.89,346.51,346.81,347.11,347.76,347.97
1982-08-23,345.79,345.89,346.51,346.81,347.11,347.76,347.97,348.18
1982-08-30,345.89,346.51,346.81,347.11,347.76,347.97,348.18,348.53
1982-09-06,346.51,346.81,347.11,347.76,347.97,348.18,348.53,348.85
1982-09-13,346.81,347.11,347.76,347.97,348.18,348.53,348.85,349.055
1982-09-20,347.11,347.76,347.97,348.18,348.53,348.85,349.055,349.26
1982-09-27,347.76,347.97,348.18,348.53,348.85,349.055,349.26,349.26
1982-10-04,347.97,348.18,348.53,348.85,349.055,349.26,349.26,349.315
1982-10-11,348.18,348.53,348.85,349.055,349.26,349.26,349.315,349.37
1982-10-18,348.53,348.85,349.055,349.26,349.26,349.315,349.37,349.52
1982-10-25,348.85,349.055,349.26,349.26,349.315,349.37,349.52,349.42
1982-11-01,349.055,349.26,349.26,349.315,349.37,349.52,349.42,349.36
1982-11-08,349.26,349.26,349.315,349.37,349.52,349.42,349.36,349.45
1982-11-15,349.26,349.315,349.37,349.52,349.42,349.36,349.45,349.29
1982-11-22,349.315,349.37,349.52,349.42,349.36,349.45,349.29,349.05
1982-11-29,349.37,349.52,349.42,349.36,349.45,349.29,349.05,348.67
1982-12-06,349.52,349.42,349.36,349.45,349.29,349.05,348.67,348.52
1982-12-13,349.42,349.36,349.45,349.29,349.05,348.67,348.52,348.37
1982-12-20,349.36,349.45,349.29,349.05,348.67,348.52,348.37,347.97
1982-12-27,349.45,349.29,349.05,348.67,348.52,348.37,347.97,347.87
1983-01-03,349.29,349.05,348.67,348.52,348.37,347.97,347.87,347.35
1983-01-10,349.05,348.67,348.52,348.37,347.97,347.87,347.35,347.0
1983-01-17,348.67,348.52,348.37,347.97,347.87,347.35,347.0,346.61
1983-01-24,348.52,348.37,347.97,347.87,347.35,347.0,346.61,346.29
1983-01-31,348.37,347.97,347.87,347.35,347.0,346.61,346.29,345.97
1983-02-07,347.97,347.87,347.35,347.0,346.61,346.29,345.97,345.74
1983-02-14,347.87,347.35,347.0,346.61,346.29,345.97,345.74,345.48
1983-02-21,347.35,347.0,346.61,346.29,345.97,345.74,345.48,345.03
1983-02-28,347.0,346.61,346.29,345.97,345.74,345.48,345.03,344.73
1983-03-07,346.61,346.29,345.97,345.74,345.48,345.03,344.73,344.47
1983-03-14,346.29,345.97,345.74,345.48,345.03,344.73,344.47,344.53
1983-03-21,345.97,345.74,345.48,345.03,344.73,344.47,344.53,344.23
1983-03-28,345.74,345.48,345.03,344.73,344.47,344.53,344.23,344.03
1983-04-04,345.48,345.03,344.73,344.47,344.53,344.23,344.03,344.22
1983-04-11,345.03,344.73,344.47,344.53,344.23,344.03,344.22,344.42
1983-04-18,344.73,344.47,344.53,344.23,344.03,344.22,344.42,344.2
1983-04-25,344.47,344.53,344.23,344.03,344.22,344.42,344.2,344.35
1983-05-02,344.53,344.23,344.03,344.22,344.42,344.2,344.35,344.39
1983-05-09,344.23,344.03,344.22,344.42,344.2,344.35,344.39,344.53
1983-05-16,344.03,344.22,344.42,344.2,344.35,344.39,344.53,344.83
1983-05-23,344.22,344.42,344.2,344.35,344.39,344.53,344.83,345.04499999999996
1983-05-30,344.42,344.2,344.35,344.39,344.53,344.83,345.04499999999996,345.26
1983-06-06,344.2,344.35,344.39,344.53,344.83,345.04499999999996,345.26,345.56
1983-06-13,344.35,344.39,344.53,344.83,345.04499999999996,345.26,345.56,345.88666666666666
1983-06-20,344.39,344.53,344.83,345.04499999999996,345.26,345.56,345.88666666666666,346.21333333333337
1983-06-27,344.53,344.83,345.04499999999996,345.26,345.56,345.88666666666666,346.21333333333337,346.54
1983-07-04,344.83,345.04499999999996,345.26,345.56,345.88666666666666,346.21333333333337,346.54,346.86
1983-07-11,345.04499999999996,345.26,345.56,345.88666666666666,346.21333333333337,346.54,346.86,347.37
1983-07-18,345.26,345.56,345.88666666666666,346.21333333333337,346.54,346.86,347.37,347.62
1983-07-25,345.56,345.88666666666666,346.21333333333337,346.54,346.86,347.37,347.62,348.09
1983-08-01,345.88666666666666,346.21333333333337,346.54,346.86,347.37,347.62,348.09,348.46
1983-08-08,346.21333333333337,346.54,346.86,347.37,347.62,348.09,348.46,348.94
1983-08-15,346.54,346.86,347.37,347.62,348.09,348.46,348.94,349.22
1983-08-22,346.86,347.37,347.62,348.09,348.46,348.94,349.22,349.49
1983-08-29,347.37,347.62,348.09,348.46,348.94,349.22,349.49,349.87
1983-09-05,347.62,348.09,348.46,348.94,349.22,349.49,349.87,350.19
1983-09-12,348.09,348.46,348.94,349.22,349.49,349.87,350.19,350.34
1983-09-19,348.46,348.94,349.22,349.49,349.87,350.19,350.34,350.47
1983-09-26,348.94,349.22,349.49,349.87,350.19,350.34,350.47,350.55
1983-10-03,349.22,349.49,349.87,350.19,350.34,350.47,350.55,350.63
1983-10-10,349.49,349.87,350.19,350.34,350.47,350.55,350.63,350.78
1983-10-17,349.87,350.19,350.34,350.47,350.55,350.63,350.78,350.77
1983-10-24,350.19,350.34,350.47,350.55,350.63,350.78,350.77,350.8
1983-10-31,350.34,350.47,350.55,350.63,350.78,350.77,350.8,350.76
1983-11-07,350.47,350.55,350.63,350.78,350.77,350.8,350.76,350.63
1983-11-14,350.55,350.63,350.78,350.77,350.8,350.76,350.63,350.5
1983-11-21,350.63,350.78,350.77,350.8,350.76,350.63,350.5,350.38
1983-11-28,350.78,350.77,350.8,350.76,350.63,350.5,350.38,350.12
1983-12-05,350.77,350.8,350.76,350.63,350.5,350.38,350.12,349.67
1983-12-12,350.8,350.76,350.63,350.5,350.38,350.12,349.67,349.51
1983-12-19,350.76,350.63,350.5,350.38,350.12,349.67,349.51,349.29
1983-12-26,350.63,350.5,350.38,350.12,349.67,349.51,349.29,348.87
1984-01-02,350.5,350.38,350.12,349.67,349.51,349.29,348.87,348.73
1984-01-09,350.38,350.12,349.67,349.51,349.29,348.87,348.73,348.49
1984-01-16,350.12,349.67,349.51,349.29,348.87,348.73,348.49,348.12
1984-01-23,349.67,349.51,349.29,348.87,348.73,348.49,348.12,347.64
1984-01-30,349.51,349.29,348.87,348.73,348.49,348.12,347.64,347.49
1984-02-06,349.29,348.87,348.73,348.49,348.12,347.64,347.49,347.04
1984-02-13,348.87,348.73,348.49,348.12,347.64,347.49,347.04,346.7
1984-02-20,348.73,348.49,348.12,347.64,347.49,347.04,346.7,346.39
1984-02-27,348.49,348.12,347.64,347.49,347.04,346.7,346.39,346.18
1984-03-05,348.12,347.64,347.49,347.04,346.7,346.39,346.18,345.95
1984-03-12,347.64,347.49,347.04,346.7,346.39,346.18,345.95,345.83
1984-03-19,347.49,347.04,346.7,346.39,346.18,345.95,345.83,345.68
1984-03-26,347.04,346.7,346.39,346.18,345.95,345.83,345.68,345.56
1984-04-02,346.7,346.39,346.18,345.95,345.83,345.68,345.56,345.53
1984-04-09,346.39,346.18,345.95,345.83,345.68,345.56,345.53,345.59
1984-04-16,346.18,345.95,345.83,345.68,345.56,345.53,345.59,345.495
1984-04-23,345.95,345.83,345.68,345.56,345.53,345.59,345.495,345.4
1984-04-30,345.83,345.68,345.56,345.53,345.59,345.495,345.4,345.4
1984-05-07,345.68,345.56,345.53,345.59,345.495,345.4,345.4,345.9
1984-05-14,345.56,345.53,345.59,345.495,345.4,345.4,345.9,345.86
1984-05-21,345.53,345.59,345.495,345.4,345.4,345.9,345.86,346.2
1984-05-28,345.59,345.495,345.4,345.4,345.9,345.86,346.2,346.37
1984-06-04,345.495,345.4,345.4,345.9,345.86,346.2,346.37,346.59
1984-06-11,345.4,345.4,345.9,345.86,346.2,346.37,346.59,347.15
1984-06-18,345.4,345.9,345.86,346.2,346.37,346.59,347.15,347.51
1984-06-25,345.9,345.86,346.2,346.37,346.59,347.15,347.51,347.74
1984-07-02,345.86,346.2,346.37,346.59,347.15,347.51,347.74,347.91
1984-07-09,346.2,346.37,346.59,347.15,347.51,347.74,347.91,348.5
1984-07-16,346.37,346.59,347.15,347.51,347.74,347.91,348.5,348.98
1984-07-23,346.59,347.15,347.51,347.74,347.91,348.5,348.98,349.17
1984-07-30,347.15,347.51,347.74,347.91,348.5,348.98,349.17,349.72
1984-08-06,347.51,347.74,347.91,348.5,348.98,349.17,349.72,350.095
1984-08-13,347.74,347.91,348.5,348.98,349.17,349.72,350.095,350.47
1984-08-20,347.91,348.5,348.98,349.17,349.72,350.095,350.47,350.75
1984-08-27,348.5,348.98,349.17,349.72,350.095,350.47,350.75,350.94
1984-09-03,348.98,349.17,349.72,350.095,350.47,350.75,350.94,351.43
1984-09-10,349.17,349.72,350.095,350.47,350.75,350.94,351.43,351.58500000000004
1984-09-17,349.72,350.095,350.47,350.75,350.94,351.43,351.58500000000004,351.74
1984-09-24,350.095,350.47,350.75,350.94,351.43,351.58500000000004,351.74,351.81
1984-10-01,350.47,350.75,350.94,351.43,351.58500000000004,351.74,351.81,351.98
1984-10-08,350.75,350.94,351.43,351.58500000000004,351.74,351.81,351.98,352.01
1984-10-15,350.94,351.43,351.58500000000004,351.74,351.81,351.98,352.01,352.11
1984-10-22,351.43,351.58500000000004,351.74,351.81,351.98,352.01,352.11,352.29
1984-10-29,351.58500000000004,351.74,351.81,351.98,352.01,352.11,352.29,351.93
1984-11-05,351.74,351.81,351.98,352.01,352.11,352.29,351.93,351.81
1984-11-12,351.81,351.98,352.01,352.11,352.29,351.93,351.81,351.98
1984-11-19,351.98,352.01,352.11,352.29,351.93,351.81,351.98,351.64
1984-11-26,352.01,352.11,352.29,351.93,351.81,351.98,351.64,351.48
1984-12-03,352.11,352.29,351.93,351.81,351.98,351.64,351.48,351.32
1984-12-10,352.29,351.93,351.81,351.98,351.64,351.48,351.32,350.89
1984-12-17,351.93,351.81,351.98,351.64,351.48,351.32,350.89,350.84
1984-12-24,351.81,351.98,351.64,351.48,351.32,350.89,350.84,350.40999999999997
1984-12-31,351.98,351.64,351.48,351.32,350.89,350.84,350.40999999999997,349.98
1985-01-07,351.64,351.48,351.32,350.89,350.84,350.40999999999997,349.98,349.91
1985-01-14,351.48,351.32,350.89,350.84,350.40999999999997,349.98,349.91,349.3
1985-01-21,351.32,350.89,350.84,350.40999999999997,349.98,349.91,349.3,349.1
1985-01-28,350.89,350.84,350.40999999999997,349.98,349.91,349.3,349.1,348.73
1985-02-04,350.84,350.40999999999997,349.98,349.91,349.3,349.1,348.73,348.51
1985-02-11,350.40999999999997,349.98,349.91,349.3,349.1,348.73,348.51,348.24
1985-02-18,349.98,349.91,349.3,349.1,348.73,348.51,348.24,347.81
1985-02-25,349.91,349.3,349.1,348.73,348.51,348.24,347.81,347.48
1985-03-04,349.3,349.1,348.73,348.51,348.24,347.81,347.48,347.37
1985-03-11,349.1,348.73,348.51,348.24,347.81,347.48,347.37,347.07
1985-03-18,348.73,348.51,348.24,347.81,347.48,347.37,347.07,347.19
1985-03-25,348.51,348.24,347.81,347.48,347.37,347.07,347.19,346.89
1985-04-01,348.24,347.81,347.48,347.37,347.07,347.19,346.89,346.76
1985-04-08,347.81,347.48,347.37,347.07,347.19,346.89,346.76,346.79
1985-04-15,347.48,347.37,347.07,347.19,346.89,346.76,346.79,346.65
1985-04-22,347.37,347.07,347.19,346.89,346.76,346.79,346.65,346.74
1985-04-29,347.07,347.19,346.89,346.76,346.79,346.65,346.74,347.06
1985-05-06,347.19,346.89,346.76,346.79,346.65,346.74,347.06,347.01
1985-05-13,346.89,346.76,346.79,346.65,346.74,347.06,347.01,347.27
1985-05-20,346.76,346.79,346.65,346.74,347.06,347.01,347.27,347.53
1985-05-27,346.79,346.65,346.74,347.06,347.01,347.27,347.53,347.85
1985-06-03,346.65,346.74,347.06,347.01,347.27,347.53,347.85,348.09
1985-06-10,346.74,347.06,347.01,347.27,347.53,347.85,348.09,348.43
1985-06-17,347.06,347.01,347.27,347.53,347.85,348.09,348.43,348.6
